,tactic_href,Overall WIN %,Overall LOSS %,Overall DRAW %,Overall POINTS PER GAME,Overall MATCHES WON,Overall MATCHES LOST,Overall MATCHES DRAW,Overall TOTAL POINTS,Overall GOAL SCORED,Overall GOAL PER MATCH,Overall GOAL CONCEDED,Overall CONCEDED PER MATCH,Overall GOAL DIFFERENCE,Subtop WIN %,Subtop LOSS %,Subtop DRAW %,Subtop POINTS PER GAME,Subtop MATCHES WON,Subtop MATCHES LOST,Subtop MATCHES DRAW,Subtop TOTAL POINTS,Subtop GOAL SCORED,Subtop GOAL PER MATCH,Subtop GOAL CONCEDED,Subtop CONCEDED PER MATCH,Subtop GOAL DIFFERENCE,Underdog WIN %,Underdog LOSS %,Underdog DRAW %,Underdog POINTS PER GAME,Underdog MATCHES WON,Underdog MATCHES LOST,Underdog MATCHES DRAW,Underdog TOTAL POINTS,Underdog GOAL SCORED,Underdog GOAL PER MATCH,Underdog GOAL CONCEDED,Underdog CONCEDED PER MATCH,Underdog GOAL DIFFERENCE,download_href,Author,Name,Formation,Game Version,Date Tested
321,https://beta.fm-base.co.uk/tactics/22.4.1/joes-tiki-taka-588123-6408,44.38,36.88,18.75,1.52,71,59,30,243,286,1.79,281,1.76,5,60.00,18.75,21.25,2.01,48,15,17,161,178,2.23,101,1.26,77,28.75,55.00,16.25,1.02,23,44,13,82,108,1.35,180,2.25,-72,https://fm-base.co.uk/resources/6408/download?file=588123,JoeBK,Joe's Tiki-Taka,4-1-2-2-1,22.4.1,18 May 2022
322,https://beta.fm-base.co.uk/tactics/22.4.1/41212sirjur-579009-6083,45.00,38.13,16.88,1.52,72,61,27,243,323,2.02,274,1.71,49,51.25,31.25,17.50,1.71,41,25,14,137,163,2.04,112,1.40,51,38.75,45.00,16.25,1.32,31,36,13,106,160,2.00,162,2.02,-2,https://fm-base.co.uk/resources/6083/download?file=579009,DorkSirjur,41212Sirjur,4-1-2-1-2,22.4.1,1 February 2022
323,https://beta.fm-base.co.uk/tactics/22.4.1/transformer-4-3-3-3-3-4-in-attack-586564-6293,41.88,31.87,26.25,1.52,67,51,42,243,266,1.66,227,1.42,39,61.25,17.50,21.25,2.05,49,14,17,164,164,2.05,80,1.00,84,22.50,46.25,31.25,0.99,18,37,25,79,102,1.27,147,1.84,-45,https://fm-base.co.uk/resources/6293/download?file=586564,Aploq,Transformer 4-3-3 (3-3-4 in attack),4-1-2-2-1,22.4.1,22 April 2022
324,https://beta.fm-base.co.uk/tactics/22.4.1/the-baby-586701-6316,42.50,33.13,24.38,1.52,68,53,39,243,315,1.97,289,1.81,26,58.75,18.75,22.50,1.99,47,15,18,159,169,2.11,98,1.23,71,26.25,47.50,26.25,1.05,21,38,21,84,146,1.82,191,2.39,-45,https://fm-base.co.uk/resources/6316/download?file=586701,thepunnman,The Baby,4-1-1-3-1,22.4.1,22 April 2022
325,https://beta.fm-base.co.uk/tactics/22.4.1/gks-f-16-575704-6014,45.63,39.38,15.00,1.52,73,63,24,243,393,2.46,383,2.39,10,52.50,32.50,15.00,1.73,42,26,12,138,207,2.59,155,1.94,52,38.75,46.25,15.00,1.31,31,37,12,105,186,2.33,228,2.85,-42,https://fm-base.co.uk/resources/6014/download?file=575704,Danny,GKS - F-16,3-1-1-3-2,22.4.1,16 January 2022
326,https://beta.fm-base.co.uk/tactics/22.4.1/3-5-2-possession-based-gegenpress-tactic-584070-6190,43.13,35.00,21.88,1.51,69,56,35,242,275,1.72,241,1.51,34,52.50,23.75,23.75,1.81,42,19,19,145,159,1.99,93,1.16,66,33.75,46.25,20.00,1.21,27,37,16,97,116,1.45,148,1.85,-32,https://fm-base.co.uk/resources/6190/download?file=584070,potterball,3-5-2 possession-based gegenpress tactic.,5-1-2-2,22.4.1,22 April 2022
327,https://beta.fm-base.co.uk/tactics/22.4.1/bsg-433-574145-5968,42.50,33.75,23.75,1.51,68,54,38,242,326,2.04,284,1.77,42,51.25,23.75,25.00,1.79,41,19,20,143,175,2.19,115,1.44,60,33.75,43.75,22.50,1.24,27,35,18,99,151,1.89,169,2.11,-18,https://fm-base.co.uk/resources/5968/download?file=574145,Birnir,BSG 433,4-3-1-2,22.4.1,5 January 2022
328,https://beta.fm-base.co.uk/tactics/22.4.1/asymmetric-4-2-3-1-590067-6530,42.50,34.38,23.13,1.51,68,55,37,241,324,2.02,272,1.70,52,56.25,18.75,25.00,1.94,45,15,20,155,181,2.26,109,1.36,72,28.75,50.00,21.25,1.07,23,40,17,86,143,1.79,163,2.04,-20,https://fm-base.co.uk/resources/6530/download?file=590067,S1LUN,Asymmetric 4-2-3-1,4-2-3-1,22.4.1,31 May 2022
329,https://beta.fm-base.co.uk/tactics/22.4.1/gallardo-inspired-4132-574634-5996,43.75,36.88,19.38,1.51,70,59,31,241,255,1.59,220,1.38,35,50.00,26.25,23.75,1.74,40,21,19,139,139,1.74,93,1.16,46,37.50,47.50,15.00,1.27,30,38,12,102,116,1.45,127,1.59,-11,https://fm-base.co.uk/resources/5996/download?file=574634,mikkelrk,Gallardo inspired 4132,4-1-3-2,22.4.1,8 January 2022
330,https://beta.fm-base.co.uk/tactics/22.4.1/4-2-3-1-or-4-1-4-1-big-team-tactic-undefeated-fm20-6-times-in-a-row-won-the-champions-league-570258-5886,42.50,34.38,23.13,1.51,68,55,37,241,285,1.78,264,1.65,21,61.25,20.00,18.75,2.02,49,16,15,162,171,2.14,97,1.21,74,23.75,48.75,27.50,0.99,19,39,22,79,114,1.43,167,2.09,-53,https://fm-base.co.uk/resources/5886/download?file=570258,NudonaSuko,"4-2-3-1 or 4-1-4-1 Big Team Tactic Undefeated FM20 (6 times in a row, won the champions league)",4-1-2-2-1,22.4.1,13 December 2021
331,https://beta.fm-base.co.uk/tactics/22.4.1/4-2-3-1-custom-gegenpress-585072-6217,42.50,34.38,23.13,1.51,68,55,37,241,282,1.76,246,1.54,36,57.50,25.00,17.50,1.90,46,20,14,152,168,2.10,102,1.27,66,27.50,43.75,28.75,1.11,22,35,23,89,114,1.43,144,1.80,-30,https://fm-base.co.uk/resources/6217/download?file=585072,kamster,4-2-3-1 Custom Gegenpress,4-2-3-1,22.4.1,22 April 2022
332,https://beta.fm-base.co.uk/tactics/22.4.1/nostrikersaloud-587784-6388,43.13,35.63,21.25,1.51,69,57,34,241,298,1.86,264,1.65,34,58.75,18.75,22.50,1.99,47,15,18,159,189,2.36,110,1.38,79,27.50,52.50,20.00,1.02,22,42,16,82,109,1.36,154,1.93,-45,https://fm-base.co.uk/resources/6388/download?file=587784,simenfloe,NoStrikersAloud,4-1-2-3-0,22.4.1,18 May 2022
333,https://beta.fm-base.co.uk/tactics/22.4.1/523sirjur-566963-5769,43.75,37.50,18.75,1.50,70,60,30,240,360,2.25,323,2.02,37,57.50,26.25,16.25,1.89,46,21,13,151,203,2.54,137,1.71,66,30.00,48.75,21.25,1.11,24,39,17,89,157,1.96,186,2.33,-29,https://fm-base.co.uk/resources/5769/download?file=566963,DorkSirjur,523Sirjur,5-2-3,22.4.1,13 December 2021
334,https://beta.fm-base.co.uk/tactics/22.4.1/4-3-3-direct-counter-press-589117-6466,44.38,38.75,16.88,1.50,71,62,27,240,325,2.03,320,2.00,5,55.00,26.25,18.75,1.84,44,21,15,147,183,2.29,125,1.56,58,33.75,51.25,15.00,1.16,27,41,12,93,142,1.77,195,2.44,-53,https://fm-base.co.uk/resources/6466/download?file=589117,steve135,4-3-3 Direct-Counter-Press,4-3-3,22.4.1,18 May 2022
335,https://beta.fm-base.co.uk/tactics/22.4.1/le-diamant-brut-34-the-rough-diamond-34-587208-6358,41.25,32.50,26.25,1.50,66,52,42,240,304,1.90,258,1.61,46,48.75,25.00,26.25,1.73,39,20,21,138,165,2.06,106,1.32,59,33.75,40.00,26.25,1.27,27,32,21,102,139,1.74,152,1.90,-13,https://fm-base.co.uk/resources/6358/download?file=587208,Tisba86,Le Diamant Brut 34 - The Rough Diamond 34,4-1-3-2,22.4.1,18 May 2022
336,https://beta.fm-base.co.uk/tactics/22.4.1/beast-tactic-3-4-3-565971-5737,42.50,35.63,21.88,1.49,68,57,35,239,296,1.85,275,1.72,21,47.50,25.00,27.50,1.70,38,20,22,136,160,2.00,112,1.40,48,37.50,46.25,16.25,1.29,30,37,13,103,136,1.70,163,2.04,-27,https://fm-base.co.uk/resources/5737/download?file=565971,xTmonly,BEAST TACTIC 3-4-3,5-2-2-1,22.4.1,13 December 2021
337,https://beta.fm-base.co.uk/tactics/22.4.1/1st-real-attempt-585244-6229,43.13,36.88,20.00,1.49,69,59,32,239,288,1.80,271,1.69,17,56.25,25.00,18.75,1.88,45,20,15,150,163,2.04,98,1.23,65,30.00,48.75,21.25,1.11,24,39,17,89,125,1.56,173,2.16,-48,https://fm-base.co.uk/resources/6229/download?file=585244,featzdk,1st real attempt,4-1-2-2-1,22.4.1,22 April 2022
338,https://beta.fm-base.co.uk/tactics/22.4.1/4-2-3-1-gegen-sporting-portugal-triple-champion-581708-6141,44.38,39.38,16.25,1.49,71,63,26,239,305,1.91,285,1.78,20,62.50,21.25,16.25,2.04,50,17,13,163,171,2.14,91,1.14,80,26.25,57.50,16.25,0.95,21,46,13,76,134,1.68,194,2.42,-60,https://fm-base.co.uk/resources/6141/download?file=581708,guusnl,4-2-3-1 gegen- sporting portugal triple champion,4-2-3-1,22.4.1,24 February 2022
339,https://beta.fm-base.co.uk/tactics/22.4.1/4-3-3-fm20-22-588018-6403,41.88,34.38,23.75,1.49,67,55,38,239,283,1.77,247,1.54,36,53.75,21.25,25.00,1.86,43,17,20,149,155,1.94,101,1.26,54,30.00,47.50,22.50,1.13,24,38,18,90,128,1.60,146,1.82,-18,https://fm-base.co.uk/resources/6403/download?file=588018,Johnson88830,4-3-3 FM20-22,4-3-2-1,22.4.1,18 May 2022
340,https://beta.fm-base.co.uk/tactics/22.4.1/fm22-espierre-v1-4-1-1-2-2-567833-5802,43.75,38.75,17.50,1.49,70,62,28,238,300,1.88,288,1.80,12,60.00,27.50,12.50,1.93,48,22,10,154,179,2.24,117,1.46,62,27.50,50.00,22.50,1.05,22,40,18,84,121,1.51,171,2.14,-50,https://fm-base.co.uk/resources/5802/download?file=567833,espierre,FM22 ESPierre v1 4-1-1-2-2,4-1-1-2-2,22.4.1,13 December 2021
341,https://beta.fm-base.co.uk/tactics/22.4.1/jared-4-3-3-carrilero-overload-581322-6131,41.25,33.75,25.00,1.49,66,54,40,238,279,1.74,237,1.48,42,56.25,20.00,23.75,1.93,45,16,19,154,161,2.01,92,1.15,69,26.25,47.50,26.25,1.05,21,38,21,84,118,1.48,145,1.81,-27,https://fm-base.co.uk/resources/6131/download?file=581322,FM_Wonderkids,Jared 4-3-3 Carrilero Overload,4-1-2-2-1,22.4.1,20 February 2022
342,https://beta.fm-base.co.uk/tactics/22.4.1/433posss-587327-6364,44.38,40.63,15.00,1.48,71,65,24,237,320,2.00,277,1.73,43,55.00,28.75,16.25,1.81,44,23,13,145,175,2.19,114,1.43,61,33.75,52.50,13.75,1.15,27,42,11,92,145,1.81,163,2.04,-18,https://fm-base.co.uk/resources/6364/download?file=587327,hammer2027,433posss,4-1-2-2-1,22.4.1,18 May 2022
343,https://beta.fm-base.co.uk/tactics/22.4.1/heart-of-a-lion-5-2-3-tactic-v6-balance-by-raferu-588873-6446,41.88,35.63,22.50,1.48,67,57,36,237,303,1.89,278,1.74,25,57.50,17.50,25.00,1.98,46,14,20,158,173,2.16,105,1.31,68,26.25,53.75,20.00,0.99,21,43,16,79,130,1.63,173,2.16,-43,https://fm-base.co.uk/resources/6446/download?file=588873,Raferu,"""Heart of a lion"" 5-2-3 tactic v.6 (Balance) by Raferu",5-2-2-1,22.4.1,18 May 2022
344,https://beta.fm-base.co.uk/tactics/22.4.1/4-3-3-samuel-588429-6426,43.13,38.13,18.75,1.48,69,61,30,237,269,1.68,258,1.61,11,61.25,20.00,18.75,2.02,49,16,15,162,165,2.06,95,1.19,70,25.00,56.25,18.75,0.94,20,45,15,75,104,1.30,163,2.04,-59,https://fm-base.co.uk/resources/6426/download?file=588429,Fili9,4-3-3 Samuel,4-1-2-2-1,22.4.1,18 May 2022
345,https://beta.fm-base.co.uk/tactics/22.4.1/dxpthefirst-442-diamond-cutter-578814-6080,42.50,36.88,20.63,1.48,68,59,33,237,344,2.15,305,1.91,39,57.50,20.00,22.50,1.95,46,16,18,156,202,2.52,107,1.34,95,27.50,53.75,18.75,1.01,22,43,15,81,142,1.77,198,2.48,-56,https://fm-base.co.uk/resources/6080/download?file=578814,DxP_The_First,DxpTheFirst 442 Diamond Cutter,4-1-2-1-2,22.4.1,1 February 2022
346,https://beta.fm-base.co.uk/tactics/22.4.1/fm224-3-2-1-terminator-v-1-565479-5701,43.75,39.38,16.88,1.48,70,63,27,237,355,2.22,317,1.98,38,65.00,21.25,13.75,2.09,52,17,11,167,227,2.84,127,1.59,100,22.50,57.50,20.00,0.88,18,46,16,70,128,1.60,190,2.38,-62,https://fm-base.co.uk/resources/5701/download?file=565479,lisa-,fm22(4-3-2-1) @terminator@ v-1,4-3-2-1,22.4.1,13 December 2021
347,https://beta.fm-base.co.uk/tactics/22.4.1/433-the-commander-566709-5768,40.63,33.75,25.62,1.48,65,54,41,236,294,1.84,259,1.62,35,52.50,22.50,25.00,1.82,42,18,20,146,167,2.09,105,1.31,62,28.75,45.00,26.25,1.13,23,36,21,90,127,1.59,154,1.93,-27,https://fm-base.co.uk/resources/5768/download?file=566709,themaiden83,433 THE COMMANDER,4-1-2-2-1,22.4.1,13 December 2021
348,https://beta.fm-base.co.uk/tactics/22.4.1/zealands-step-child-433-possession-into-goals-zealands-zep-guardiola-tweak-576751-6040,42.50,38.13,19.38,1.47,68,61,31,235,252,1.57,228,1.43,24,46.25,26.25,27.50,1.66,37,21,22,133,140,1.75,98,1.23,42,38.75,50.00,11.25,1.27,31,40,9,102,112,1.40,130,1.63,-18,https://fm-base.co.uk/resources/6040/download?file=576751,TheOneTrueJhonny,Zealand's Step Child 433 Possession into Goals (Zealand's Zep Guardiola Tweak),4-1-2-2-1,22.4.1,21 January 2022
349,https://beta.fm-base.co.uk/tactics/22.4.1/3-3-1-3-madness-585683-6252,44.38,41.88,13.75,1.47,71,67,22,235,410,2.56,413,2.58,-3,63.75,25.00,11.25,2.02,51,20,9,162,245,3.06,165,2.06,80,25.00,58.75,16.25,0.91,20,47,13,73,165,2.06,248,3.10,-83,https://fm-base.co.uk/resources/6252/download?file=585683,void-,3-3-1-3 madness,3-1-2-1-3,22.4.1,22 April 2022
350,https://beta.fm-base.co.uk/tactics/22.4.1/leitao-4-2-3-1-leixoes-season-1-its-all-about-concistency-576742-6039,41.25,35.63,23.13,1.47,66,57,37,235,237,1.48,223,1.39,14,58.75,20.00,21.25,1.98,47,16,17,158,138,1.73,92,1.15,46,23.75,51.25,25.00,0.96,19,41,20,77,99,1.24,131,1.64,-32,https://fm-base.co.uk/resources/6039/download?file=576742,LeitãoFM,"Leitão 4-2-3-1 Leixões season 1, it's all about concistency",4-2-3-1,22.4.1,21 January 2022
351,https://beta.fm-base.co.uk/tactics/22.4.1/never-again-tactic-582532-6161,41.25,35.63,23.13,1.47,66,57,37,235,243,1.52,241,1.51,2,51.25,20.00,28.75,1.82,41,16,23,146,134,1.68,85,1.06,49,31.25,51.25,17.50,1.11,25,41,14,89,109,1.36,156,1.95,-47,https://fm-base.co.uk/resources/6161/download?file=582532,Bandaza,Never Again Tactic,4-1-4-1,22.4.1,7 March 2022
352,https://beta.fm-base.co.uk/tactics/22.4.1/saguaro-4-2-3-1-tactic-586590-6303,41.88,37.50,20.63,1.46,67,60,33,234,328,2.05,319,1.99,9,60.00,18.75,21.25,2.01,48,15,17,161,199,2.49,115,1.44,84,23.75,56.25,20.00,0.91,19,45,16,73,129,1.61,204,2.55,-75,https://fm-base.co.uk/resources/6303/download?file=586590,Vanjagl,Saguaro - 4-2-3-1 tactic,4-2-3-1,22.4.1,22 April 2022
353,https://beta.fm-base.co.uk/tactics/22.4.1/the-best-tactic-ever-3-4-3-the-united-way-567355-5784,41.25,36.25,22.50,1.46,66,58,36,234,275,1.72,259,1.62,16,62.50,20.00,17.50,2.05,50,16,14,164,165,2.06,88,1.10,77,20.00,52.50,27.50,0.88,16,42,22,70,110,1.38,171,2.14,-61,https://fm-base.co.uk/resources/5784/download?file=567355,dhamansgill88,The Best Tactic Ever 3-4-3- The United Way,5-2-2-1,22.4.1,13 December 2021
354,https://beta.fm-base.co.uk/tactics/22.4.1/monegu-586397-6285,39.38,32.50,28.13,1.46,63,52,45,234,256,1.60,222,1.39,34,52.50,16.25,31.25,1.89,42,13,25,151,153,1.91,83,1.04,70,26.25,48.75,25.00,1.04,21,39,20,83,103,1.29,139,1.74,-36,https://fm-base.co.uk/resources/6285/download?file=586397,ludogers,monegu,4-1-2-2-1,22.4.1,22 April 2022
355,https://beta.fm-base.co.uk/tactics/22.4.1/4-3-3-lower-league-destroyer-586577-6298,42.50,38.75,18.75,1.46,68,62,30,234,281,1.76,263,1.64,18,51.25,31.25,17.50,1.71,41,25,14,137,156,1.95,108,1.35,48,33.75,46.25,20.00,1.21,27,37,16,97,125,1.56,155,1.94,-30,https://fm-base.co.uk/resources/6298/download?file=586577,olizzz8,4-3-3 Lower League Destroyer,4-1-2-2-1,22.4.1,22 April 2022
356,https://beta.fm-base.co.uk/tactics/22.4.1/heart-of-a-lion-5-2-3-tactic-v8-final-balance-by-raferu-589880-6446,43.75,41.88,14.37,1.46,70,67,23,233,279,1.74,278,1.74,1,57.50,23.75,18.75,1.91,46,19,15,153,170,2.13,108,1.35,62,30.00,60.00,10.00,1.00,24,48,8,80,109,1.36,170,2.13,-61,https://fm-base.co.uk/resources/6446/download?file=589880,Raferu,"""Heart of a lion"" 5-2-3 tactic v.8 FINAL (Balance) by Raferu",5-2-2-1,22.4.1,31 May 2022
357,https://beta.fm-base.co.uk/tactics/22.4.1/4231-again-rice-579558-6100,40.00,34.38,25.62,1.46,64,55,41,233,273,1.71,242,1.51,31,50.00,25.00,25.00,1.75,40,20,20,140,146,1.82,98,1.23,48,30.00,43.75,26.25,1.16,24,35,21,93,127,1.59,144,1.80,-17,https://fm-base.co.uk/resources/6100/download?file=579558,chico_fininho,"4231 - ""Again Rice""",4-2-3-1,22.4.1,11 February 2022
358,https://beta.fm-base.co.uk/tactics/22.4.1/four-trophies-won-ruben-amorim-fm22-tactic-569035-5844,43.13,40.63,16.25,1.46,69,65,26,233,242,1.51,239,1.49,3,55.00,28.75,16.25,1.81,44,23,13,145,144,1.80,90,1.13,54,31.25,52.50,16.25,1.10,25,42,13,88,98,1.23,149,1.86,-51,https://fm-base.co.uk/resources/5844/download?file=569035,RDF tactics,FOUR TROPHIES WON! Ruben Amorim FM22 Tactic,5-1-1-2-1,22.4.1,13 December 2021
359,https://beta.fm-base.co.uk/tactics/22.4.1/calcio-sambuca-588932-6462,41.25,36.88,21.88,1.46,66,59,35,233,348,2.17,343,2.14,5,57.50,18.75,23.75,1.96,46,15,19,157,190,2.38,123,1.54,67,25.00,55.00,20.00,0.95,20,44,16,76,158,1.98,220,2.75,-62,https://fm-base.co.uk/resources/6462/download?file=588932,carmeloanthony0015,Calcio Sambuca,4-1-1-1-3,22.4.1,18 May 2022
360,https://beta.fm-base.co.uk/tactics/22.4.1/goal-hoarder-lower-league-invincible-3-5-2-treble-winner-striker-with-82-goals-568326-5818,43.13,40.63,16.25,1.46,69,65,26,233,334,2.09,334,2.09,0,55.00,26.25,18.75,1.84,44,21,15,147,199,2.49,134,1.68,65,31.25,55.00,13.75,1.07,25,44,11,86,135,1.69,200,2.50,-65,https://fm-base.co.uk/resources/5818/download?file=568326,tlnnorda,Goal Hoarder - Lower league invincible 3-5-2 treble winner. Striker with 82 goals,3-2-2-1-2,22.4.1,13 December 2021
361,https://beta.fm-base.co.uk/tactics/22.4.1/4-3-3-fluidity-in-motion-587340-6365,43.13,40.63,16.25,1.46,69,65,26,233,246,1.54,229,1.43,17,65.00,21.25,13.75,2.09,52,17,11,167,145,1.81,75,0.94,70,21.25,60.00,18.75,0.82,17,48,15,66,101,1.26,154,1.93,-53,https://fm-base.co.uk/resources/6365/download?file=587340,Tucooo,4-3-3 Fluidity In Motion,4-1-2-2-1,22.4.1,18 May 2022
362,https://beta.fm-base.co.uk/tactics/22.4.1/elturco-pascha-585933-6264,41.25,37.50,21.25,1.45,66,60,34,232,425,2.66,385,2.41,40,48.75,27.50,23.75,1.70,39,22,19,136,221,2.76,158,1.98,63,33.75,47.50,18.75,1.20,27,38,15,96,204,2.55,227,2.84,-23,https://fm-base.co.uk/resources/6264/download?file=585933,elturco09,ELTURCO - PASCHA,3-2-3-2,22.4.1,22 April 2022
363,https://beta.fm-base.co.uk/tactics/22.4.1/4-1-3-2-hoof-ball-588204-6419,41.88,38.75,19.38,1.45,67,62,31,232,256,1.60,257,1.61,-1,47.50,32.50,20.00,1.63,38,26,16,130,129,1.61,104,1.30,25,36.25,45.00,18.75,1.27,29,36,15,102,127,1.59,153,1.91,-26,https://fm-base.co.uk/resources/6419/download?file=588204,AJL_5000,4-1-3-2 hoof ball,4-1-3-2,22.4.1,18 May 2022
364,https://beta.fm-base.co.uk/tactics/22.4.1/monster-4-3-3-real-madrid-carlo-ancelotti-tactics-571161-5923,41.88,38.75,19.38,1.45,67,62,31,232,261,1.63,243,1.52,18,55.00,25.00,20.00,1.85,44,20,16,148,148,1.85,88,1.10,60,28.75,52.50,18.75,1.05,23,42,15,84,113,1.41,155,1.94,-42,https://fm-base.co.uk/resources/5923/download?file=571161,RDF tactics,MONSTER 4-3-3 Real Madrid Carlo Ancelotti Tactics,4-1-2-2-1,22.4.1,18 December 2021
365,https://beta.fm-base.co.uk/tactics/22.4.1/ajax-4-3-3-dm-582798-6142,42.50,40.00,17.50,1.45,68,64,28,232,256,1.60,257,1.61,-1,60.00,20.00,20.00,2.00,48,16,16,160,164,2.05,94,1.18,70,25.00,60.00,15.00,0.90,20,48,12,72,92,1.15,163,2.04,-71,https://fm-base.co.uk/resources/6142/download?file=582798,Postduif,AJAX 4-3-3 DM,4-1-2-2-1,22.4.1,7 March 2022
366,https://beta.fm-base.co.uk/tactics/22.4.1/erik-ten-hag-tactic-masterclass-575820-6017,43.13,41.25,15.63,1.45,69,66,25,232,276,1.73,258,1.61,18,61.25,26.25,12.50,1.96,49,21,10,157,168,2.10,99,1.24,69,25.00,56.25,18.75,0.94,20,45,15,75,108,1.35,159,1.99,-51,https://fm-base.co.uk/resources/6017/download?file=575820,themaiden83,Erik Ten Hag Tactic Masterclass,4-2-3-1,22.4.1,16 January 2022
367,https://beta.fm-base.co.uk/tactics/22.4.1/fishing-tatic-v10-finalversion-fm22beta-spectacular-566472-5720,42.50,40.00,17.50,1.45,68,64,28,232,452,2.83,457,2.86,-5,58.75,22.50,18.75,1.95,47,18,15,156,265,3.31,176,2.20,89,26.25,57.50,16.25,0.95,21,46,13,76,187,2.34,281,3.51,-94,https://fm-base.co.uk/resources/5720/download?file=566472,RandomUser123,FISHING TATIC v10 finalversion /fm22beta/ SPECTACULAR «--------,4-4-2,22.4.1,13 December 2021
368,https://beta.fm-base.co.uk/tactics/22.4.1/the-entertainers-570729-5897,43.13,41.88,15.00,1.44,69,67,24,231,346,2.16,343,2.14,3,60.00,23.75,16.25,1.96,48,19,13,157,215,2.69,122,1.52,93,26.25,60.00,13.75,0.93,21,48,11,74,131,1.64,221,2.76,-90,https://fm-base.co.uk/resources/5897/download?file=570729,nathansmith1980,The Entertainers,3-4-1-2,22.4.1,13 December 2021
369,https://beta.fm-base.co.uk/tactics/22.4.1/3-4-1-2-588617-6443,40.63,36.88,22.50,1.44,65,59,36,231,268,1.68,272,1.70,-4,43.75,31.25,25.00,1.56,35,25,20,125,153,1.91,130,1.63,23,37.50,42.50,20.00,1.32,30,34,16,106,115,1.44,142,1.77,-27,https://fm-base.co.uk/resources/6443/download?file=588617,Flakewar,3-4-1-2,5-2-1-2,22.4.1,18 May 2022
370,https://beta.fm-base.co.uk/tactics/22.4.1/4123sirjur-566092-5739,40.63,37.50,21.88,1.44,65,60,35,230,331,2.07,300,1.88,31,53.75,28.75,17.50,1.79,43,23,14,143,180,2.25,121,1.51,59,27.50,46.25,26.25,1.09,22,37,21,87,151,1.89,179,2.24,-28,https://fm-base.co.uk/resources/5739/download?file=566092,DorkSirjur,4123Sirjur,4-1-2-3,22.4.1,13 December 2021
371,https://beta.fm-base.co.uk/tactics/22.4.1/total-football-4-2-4-567215-5781,41.88,40.00,18.13,1.44,67,64,29,230,353,2.21,331,2.07,22,55.00,27.50,17.50,1.82,44,22,14,146,190,2.38,129,1.61,61,28.75,52.50,18.75,1.05,23,42,15,84,163,2.04,202,2.52,-39,https://fm-base.co.uk/resources/5781/download?file=567215,Tattic91,Total Football 4-2-4,4-2-2-2,22.4.1,13 December 2021
372,https://beta.fm-base.co.uk/tactics/22.4.1/5-3-2-winner-589255-6475,40.63,37.50,21.88,1.44,65,60,35,230,240,1.50,218,1.36,22,51.25,27.50,21.25,1.75,41,22,17,140,122,1.52,87,1.09,35,30.00,47.50,22.50,1.13,24,38,18,90,118,1.48,131,1.64,-13,https://fm-base.co.uk/resources/6475/download?file=589255,EBSJ27,5-3-2 WINNER,5-1-2-2,22.4.1,21 May 2022
373,https://beta.fm-base.co.uk/tactics/22.4.1/dopepype-4-1-1-2-2-tested-with-barcelona-93-pts-first-season-568464-5825,40.63,38.13,21.25,1.43,65,61,34,229,278,1.74,265,1.66,13,48.75,26.25,25.00,1.71,39,21,20,137,148,1.85,107,1.34,41,32.50,50.00,17.50,1.15,26,40,14,92,130,1.63,158,1.98,-28,https://fm-base.co.uk/resources/5825/download?file=568464,magicnut,🔥🔥⚽DopePype 4-1-1-2-2⚽🔥🔥 Tested with barcelona 93 pts first season,4-1-1-2-2,22.4.1,13 December 2021
374,https://beta.fm-base.co.uk/tactics/22.4.1/positive-4-4-1-1-dm-585536-6240,40.63,38.13,21.25,1.43,65,61,34,229,257,1.61,240,1.50,17,57.50,25.00,17.50,1.90,46,20,14,152,151,1.89,97,1.21,54,23.75,51.25,25.00,0.96,19,41,20,77,106,1.32,143,1.79,-37,https://fm-base.co.uk/resources/6240/download?file=585536,SaintsFanFMP,Positive 4-4-1-1 DM,4-2-2-1-1,22.4.1,22 April 2022
375,https://beta.fm-base.co.uk/tactics/22.4.1/goal-hoarder-3-5-2-league-and-cup-winner-with-gateshead-565856-5731,40.63,38.75,20.63,1.43,65,62,33,228,377,2.36,364,2.27,13,56.25,23.75,20.00,1.89,45,19,16,151,215,2.69,138,1.73,77,25.00,53.75,21.25,0.96,20,43,17,77,162,2.02,226,2.83,-64,https://fm-base.co.uk/resources/5731/download?file=565856,tlnnorda,Goal Hoarder - 3-5-2 League and cup winner with Gateshead,3-2-2-1-2,22.4.1,13 December 2021
376,https://beta.fm-base.co.uk/tactics/22.4.1/my-tactic-ibelieve-4-2-44-3-2-1-574238-5976,41.25,37.50,21.25,1.45,66,60,34,232,235,1.47,247,1.54,-12,48.75,27.50,23.75,1.70,39,22,19,136,132,1.65,95,1.19,37,33.75,47.50,18.75,1.20,27,38,15,96,103,1.29,152,1.90,-49,https://fm-base.co.uk/resources/5976/download?file=574238,sprayer23,My tactic. IBelieve 4-2-4/4-3-2-1,4-2-3-1,22.4.1,5 January 2022
